Date,Open,High,Low,Close,Adj Close,Volume,All Items,realtime_start,realtime_end,value,DEXUSEU
1982-02-01,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,444.2,1.122
1982-02-08,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,441.3,1.122
1982-02-15,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,442.3,1.122
1982-02-22,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,441.6,1.122
1982-03-01,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,442.2,1.122
1982-03-08,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,442.1,1.122
1982-03-15,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,443.4,1.122
1982-03-22,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,442.4,1.122
1982-03-29,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,442.4,1.122
1982-04-05,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,445.2,1.122
1982-04-12,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,447.6,1.122
1982-04-19,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,448.5,1.122
1982-04-26,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,447.7,1.122
1982-05-03,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,445.3,1.122
1982-05-10,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,447.2,1.122
1982-05-17,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,445.9,1.122
1982-05-24,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,447.1,1.122
1982-05-31,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,447.4,1.122
1982-06-07,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,448.0,1.122
1982-06-14,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,449.1,1.122
1982-06-21,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,448.3,1.122
1982-06-28,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,445.0,1.122
1982-07-05,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,446.1,1.122
1982-07-12,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,449.0,1.122
1982-07-19,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,447.8,1.122
1982-07-26,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,448.4,1.122
1982-08-02,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,448.5,1.122
1982-08-09,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,449.6,1.122
1982-08-16,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,451.2,1.122
1982-08-23,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,452.3,1.122
1982-08-30,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,453.1,1.122
1982-09-06,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,454.5,1.122
1982-09-13,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,456.6,1.122
1982-09-20,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,458.2,1.122
1982-09-27,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,456.6,1.122
1982-10-04,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,460.0,1.122
1982-10-11,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,463.3,1.122
1982-10-18,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,463.9,1.122
1982-10-25,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,465.5,1.122
1982-11-01,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,468.7,1.122
1982-11-08,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,470.4,1.122
1982-11-15,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,472.1,1.122
1982-11-22,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,471.9,1.122
1982-11-29,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,471.5,1.122
1982-12-06,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,474.2,1.122
1982-12-13,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,477.1,1.122
1982-12-20,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,475.2,1.122
1982-12-27,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,473.9,1.122
1983-01-03,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,472.6,1.122
1983-01-10,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,475.3,1.122
1983-01-17,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,477.2,1.122
1983-01-24,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,478.4,1.122
1983-01-31,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,479.7,1.122
1983-02-07,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,482.3,1.122
1983-02-14,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,483.4,1.122
1983-02-21,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,483.9,1.122
1983-02-28,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,487.5,1.122
1983-03-07,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,489.6,1.122
1983-03-14,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,489.6,1.122
1983-03-21,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,490.9,1.122
1983-03-28,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,491.0,1.122
1983-04-04,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,493.4,1.122
1983-04-11,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,493.7,1.122
1983-04-18,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,491.2,1.122
1983-04-25,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,492.5,1.122
1983-05-02,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,496.0,1.122
1983-05-09,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,497.5,1.122
1983-05-16,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,501.3,1.122
1983-05-23,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,500.9,1.122
1983-05-30,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,501.0,1.122
1983-06-06,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,502.6,1.122
1983-06-13,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,504.2,1.122
1983-06-20,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,504.4,1.122
1983-06-27,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,503.9,1.122
1983-07-04,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,505.1,1.122
1983-07-11,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,508.2,1.122
1983-07-18,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,506.8,1.122
1983-07-25,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,508.2,1.122
1983-08-01,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,510.1,1.122
1983-08-08,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,509.1,1.122
1983-08-15,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,510.8,1.122
1983-08-22,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,510.9,1.122
1983-08-29,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,510.6,1.122
1983-09-05,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,512.3,1.122
1983-09-12,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,511.8,1.122
1983-09-19,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,512.3,1.122
1983-09-26,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,514.0,1.122
1983-10-03,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,513.8,1.122
1983-10-10,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,517.3,1.122
1983-10-17,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,517.7,1.122
1983-10-24,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,518.5,1.122
1983-10-31,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,518.4,1.122
1983-11-07,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,518.9,1.122
1983-11-14,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,519.1,1.122
1983-11-21,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,518.8,1.122
1983-11-28,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,518.6,1.122
1983-12-05,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,520.4,1.122
1983-12-12,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,521.6,1.122
1983-12-19,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,522.2,1.122
1983-12-26,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,520.6,1.122
1984-01-02,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,522.2,1.122
1984-01-09,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,525.3,1.122
1984-01-16,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,526.3,1.122
1984-01-23,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,525.0,1.122
1984-01-30,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,524.2,1.122
1984-02-06,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,526.6,1.122
1984-02-13,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,527.1,1.122
1984-02-20,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,528.5,1.122
1984-02-27,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,527.4,1.122
1984-03-05,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,529.4,1.122
1984-03-12,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,530.0,1.122
1984-03-19,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,531.4,1.122
1984-03-26,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,533.3,1.122
1984-04-02,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,531.8,1.122
1984-04-09,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,533.8,1.122
1984-04-16,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,535.5,1.122
1984-04-23,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,534.7,1.122
1984-04-30,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,534.5,1.122
1984-05-07,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,535.4,1.122
1984-05-14,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,537.4,1.122
1984-05-21,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,537.1,1.122
1984-05-28,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,536.2,1.122
1984-06-04,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,539.6,1.122
1984-06-11,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,540.2,1.122
1984-06-18,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,539.3,1.122
1984-06-25,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,540.3,1.122
1984-07-02,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,541.1,1.122
1984-07-09,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,539.9,1.122
1984-07-16,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,542.2,1.122
1984-07-23,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,541.3,1.122
1984-07-30,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,539.7,1.122
1984-08-06,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,540.5,1.122
1984-08-13,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,541.2,1.122
1984-08-20,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,541.3,1.122
1984-08-27,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,540.7,1.122
1984-09-03,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,541.7,1.122
1984-09-10,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,543.4,1.122
1984-09-17,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,542.8,1.122
1984-09-24,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,542.8,1.122
1984-10-01,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,544.9,1.122
1984-10-08,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,542.2,1.122
1984-10-15,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,545.7,1.122
1984-10-22,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,542.1,1.122
1984-10-29,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,544.4,1.122
1984-11-05,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,546.4,1.122
1984-11-12,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,546.7,1.122
1984-11-19,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,549.7,1.122
1984-11-26,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,549.1,1.122
1984-12-03,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,545.1,1.122
1984-12-10,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,549.6,1.122
1984-12-17,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,550.6,1.122
1984-12-24,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,554.0,1.122
1984-12-31,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,555.9,1.122
1985-01-07,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,554.0,1.122
1985-01-14,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,555.6,1.122
1985-01-21,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,557.5,1.122
1985-01-28,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,558.8,1.122
1985-02-04,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,561.4,1.122
1985-02-11,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,562.4,1.122
1985-02-18,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,563.7,1.122
1985-02-25,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,564.9,1.122
1985-03-04,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,565.7,1.122
1985-03-11,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,565.6,1.122
1985-03-18,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,565.1,1.122
1985-03-25,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,567.6,1.122
1985-04-01,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,568.9,1.122
1985-04-08,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,567.8,1.122
1985-04-15,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,0.033,2024-07-18,2024-07-18,571.2,1.122
